citizenId,age,gender,archetype,socialCreditScore,trust,fear,altruism,ambition,curiosity,routine,riskAverse,techSavvy,socialEngagement,healthConsciousness
ALPHA-55-088,43,Female,The Cautious Observer,59.7865,0.4174,0.7548,0.7574,0.5213,0.5792,0.6576,0.8071,0.5854,0.3464,0.1484
ALPHA-82-752,38,Male,The Ambitious Entrepreneur,48.7402,0.5787,0.1454,0.6272,0.8072,0.4819,0.3439,0.2098,0.8744,0.5575,0.1747
ALPHA-45-538,26,Male,The Community Builder,73.8336,0.9140,0.8634,0.7665,0.3858,0.5795,0.6577,0.2469,0.2259,0.9031,0.8901
ALPHA-04-097,22,Male,The Stoic Engineer,55.6412,0.3946,0.3348,0.3858,0.6012,0.7787,0.7080,0.6107,0.7928,0.1583,0.4197
ALPHA-33-648,29,Female,The Ambitious Entrepreneur,43.8876,0.3384,0.7362,0.2273,0.8743,0.3239,0.6983,0.2225,0.8721,0.7269,0.3945
ALPHA-98-755,47,Male,The Idealistic Activist,64.1548,0.5624,0.3817,0.7486,0.3405,0.2108,0.1099,0.4842,0.7660,0.6783,0.7635
ALPHA-33-848,50,Female,The Ambitious Entrepreneur,55.0723,0.4377,0.5867,0.4488,0.9475,0.8476,0.4975,0.3662,0.7431,0.7306,0.8163
ALPHA-75-908,43,Male,The Community Builder,76.3815,0.7815,0.8538,0.8800,0.1151,0.2135,0.5634,0.8504,0.8170,0.8428,0.8403
ALPHA-50-259,44,Male,The Stoic Engineer,77.0867,0.6505,0.2668,0.8442,0.1232,0.7063,0.8607,0.8750,0.7939,0.1166,0.3239
ALPHA-07-608,57,Male,The Ambitious Entrepreneur,57.4950,0.8865,0.1929,0.3683,0.9588,0.2943,0.3095,0.2419,0.6774,0.5368,0.4432
ALPHA-93-933,38,Male,The Cautious Observer,69.7909,0.4975,0.7619,0.7708,0.7285,0.1282,0.7930,0.7871,0.4391,0.2865,0.6035
ALPHA-23-800,42,Male,The Cautious Observer,59.2071,0.3622,0.6806,0.5575,0.8063,0.6800,0.8645,0.8380,0.3250,0.2739,0.1508
ALPHA-86-612,42,Male,The Community Builder,71.0882,0.6625,0.3170,0.9742,0.6053,0.8910,0.7599,0.3321,0.7992,0.8754,0.5688
ALPHA-72-369,46,Female,The Idealistic Activist,63.8821,0.7245,0.3632,0.7904,0.3378,0.8540,0.1871,0.4927,0.3022,0.7964,0.5200
ALPHA-38-315,61,Male,The Community Builder,65.6906,0.6945,0.4717,0.7846,0.5213,0.7758,0.5699,0.2942,0.1694,0.8592,0.7592
ALPHA-56-563,33,Male,The Idealistic Activist,56.7583,0.7677,0.7651,0.8902,0.8667,0.6375,0.1343,0.2735,0.7754,0.6327,0.2262
ALPHA-05-621,45,Male,The Community Builder,81.8081,0.9031,0.7406,0.7619,0.5895,0.4158,0.7073,0.7695,0.2289,0.8141,0.7466
ALPHA-15-941,55,Male,The Ambitious Entrepreneur,58.8458,0.2020,0.5525,0.6605,0.7463,0.8721,0.6009,0.2443,0.6062,0.5676,0.5721
ALPHA-85-752,55,Male,The Stoic Engineer,59.4664,0.5039,0.4907,0.1971,0.8885,0.8865,0.7287,0.7153,0.8654,0.1507,0.3366
ALPHA-35-108,47,Male,The Disillusioned Artist,54.5729,0.3755,0.7111,0.5562,0.8556,0.9517,0.3384,0.2350,0.8099,0.3192,0.7808
ALPHA-12-279,45,Female,The Community Builder,82.5074,0.8511,0.2021,0.8115,0.5615,0.7691,0.6294,0.8682,0.9000,0.7833,0.7608
ALPHA-41-683,32,Male,The Cautious Observer,69.0170,0.3259,0.6860,0.6262,0.8972,0.1306,0.7953,0.9010,0.8094,0.3298,0.8707
ALPHA-71-773,53,Female,The Idealistic Activist,56.8605,0.5104,0.4141,0.8643,0.3834,0.2668,0.1991,0.2268,0.3988,0.6074,0.6618
ALPHA-61-150,63,Male,The Ambitious Entrepreneur,57.1941,0.6751,0.5427,0.4774,0.9025,0.5475,0.6876,0.2288,0.7592,0.6564,0.1292
ALPHA-99-148,52,Female,The Community Builder,70.8786,0.8862,0.5094,0.9317,0.5812,0.5442,0.4899,0.7939,0.5687,0.7988,0.5866
ALPHA-95-239,45,Female,The Disillusioned Artist,45.4964,0.2821,0.5785,0.4120,0.4303,0.7321,0.2637,0.5610,0.3111,0.5391,0.2055
ALPHA-67-720,45,Male,The Stoic Engineer,61.2200,0.5971,0.2195,0.8021,0.3193,0.6908,0.6400,0.7349,0.8716,0.3812,0.2740
ALPHA-53-187,30,Male,The Idealistic Activist,59.6900,0.8865,0.7398,0.9035,0.1589,0.8011,0.1794,0.4623,0.2963,0.7891,0.4873
ALPHA-03-461,54,Male,The Disillusioned Artist,62.2751,0.4102,0.7920,0.4016,0.5052,0.8002,0.3383,0.5035,0.2431,0.5183,0.8748
ALPHA-88-373,62,Male,The Idealistic Activist,60.6222,0.8719,0.6359,0.7166,0.3245,0.5870,0.1448,0.3162,0.5196,0.6698,0.7683
ALPHA-25-240,28,Male,The Cautious Observer,55.9885,0.4309,0.8429,0.2742,0.4280,0.7856,0.7405,0.7257,0.1708,0.1080,0.4560
ALPHA-88-730,38,Female,The Community Builder,61.2497,0.6969,0.5600,0.7947,0.7708,0.4035,0.5224,0.1452,0.1818,0.8941,0.8590
ALPHA-01-974,36,Female,The Cautious Observer,69.0885,0.4874,0.7058,0.7043,0.1540,0.7727,0.8953,0.7633,0.1080,0.2788,0.4534
ALPHA-94-709,27,Female,The Disillusioned Artist,48.3886,0.3130,0.7114,0.6974,0.4097,0.7214,0.2272,0.2324,0.4217,0.3134,0.4071
ALPHA-81-082,47,Female,The Ambitious Entrepreneur,61.0371,0.4556,0.3922,0.7733,0.9764,0.4148,0.4718,0.2100,0.8380,0.7303,0.7865
ALPHA-17-396,47,Male,The Ambitious Entrepreneur,56.9723,0.6596,0.5598,0.4481,0.7840,0.4293,0.3386,0.3259,0.7471,0.8662,0.4031
ALPHA-61-969,40,Male,The Ambitious Entrepreneur,58.6611,0.4599,0.3845,0.6413,0.7730,0.7620,0.5641,0.1650,0.6507,0.5369,0.8764
ALPHA-85-814,39,Male,The Cautious Observer,71.5786,0.4720,0.9268,0.4936,0.3097,0.4162,0.6482,0.9337,0.7109,0.3000,0.7720
ALPHA-24-892,16,Male,The Stoic Engineer,69.7835,0.3551,0.4121,0.7449,0.6475,0.6825,0.7121,0.7402,0.8379,0.1471,0.8158
ALPHA-62-813,36,Female,The Ambitious Entrepreneur,49.3159,0.2533,0.5750,0.5217,0.7738,0.8773,0.4328,0.3884,0.6481,0.8227,0.3727
ALPHA-74-608,40,Male,The Community Builder,78.0797,0.7758,0.4977,0.7966,0.3237,0.7592,0.5032,0.6814,0.1262,0.8065,0.8937
ALPHA-88-953,59,Female,The Disillusioned Artist,49.4961,0.3224,0.8267,0.5133,0.6736,0.9265,0.3280,0.3957,0.2281,0.3795,0.1740
ALPHA-20-322,24,Male,The Disillusioned Artist,56.3004,0.4465,0.7260,0.5828,0.8986,0.7587,0.2018,0.2105,0.2285,0.2952,0.8234
ALPHA-51-669,47,Female,The Ambitious Entrepreneur,65.1807,0.8183,0.4270,0.8583,0.9651,0.5519,0.3406,0.1607,0.6612,0.8663,0.5548
ALPHA-42-642,48,Male,The Idealistic Activist,70.0409,0.8790,0.1751,0.8342,0.8033,0.1887,0.3547,0.4771,0.2724,0.9127,0.8732
ALPHA-41-714,54,Male,The Cautious Observer,46.7742,0.2318,0.6164,0.2253,0.6343,0.1059,0.6050,0.7029,0.4760,0.1881,0.2105
ALPHA-72-408,44,Female,The Community Builder,66.8619,0.8507,0.7256,0.7023,0.4625,0.6533,0.6014,0.5354,0.3441,0.7747,0.6101
ALPHA-52-326,34,Male,The Ambitious Entrepreneur,45.5694,0.6908,0.3925,0.2548,0.7315,0.7246,0.4630,0.3714,0.8599,0.5482,0.1737
ALPHA-52-027,45,Female,The Cautious Observer,69.0898,0.4165,0.8665,0.2290,0.6373,0.6327,0.8363,0.8091,0.4690,0.2687,0.6694
ALPHA-13-883,59,Female,The Disillusioned Artist,45.1618,0.1389,0.8856,0.5350,0.3725,0.7050,0.3062,0.2571,0.3045,0.3118,0.2831
ALPHA-92-099,63,Female,The Community Builder,74.1573,0.8256,0.6494,0.9785,0.1441,0.2919,0.7928,0.4684,0.5462,0.9547,0.7160
ALPHA-77-002,48,Female,The Cautious Observer,54.4898,0.3789,0.7663,0.1136,0.2269,0.2370,0.7431,0.8590,0.3584,0.3173,0.4610
ALPHA-17-310,61,Male,The Disillusioned Artist,54.5504,0.3595,0.6497,0.7775,0.4755,0.7140,0.3061,0.4663,0.2447,0.3850,0.2762
ALPHA-38-252,51,Female,The Cautious Observer,64.3545,0.3498,0.6937,0.6037,0.6021,0.2482,0.6868,0.9806,0.2623,0.3616,0.1271
ALPHA-42-469,30,Female,The Community Builder,74.7456,0.7884,0.1371,0.8190,0.6663,0.4511,0.6974,0.5797,0.4618,0.8350,0.8980
ALPHA-17-991,20,Male,The Idealistic Activist,62.2257,0.7345,0.1242,0.7472,0.5363,0.6927,0.4255,0.3329,0.6946,0.9479,0.6795
ALPHA-10-644,43,Female,The Community Builder,82.5448,0.8082,0.2506,0.9350,0.3078,0.5136,0.7916,0.7581,0.3769,0.9460,0.8221
ALPHA-18-396,57,Female,The Stoic Engineer,62.8311,0.6313,0.3076,0.6718,0.6138,0.7904,0.7484,0.7246,0.8264,0.2231,0.1676
ALPHA-06-600,44,Male,The Stoic Engineer,61.2719,0.3901,0.2033,0.2173,0.6724,0.9252,0.6577,0.8833,0.9437,0.2268,0.6362
ALPHA-82-466,68,Female,The Cautious Observer,58.3750,0.2401,0.6587,0.4572,0.2276,0.1710,0.6746,0.9085,0.5067,0.2056,0.2666
ALPHA-93-367,31,Male,The Community Builder,74.7575,0.9093,0.3603,0.8600,0.5738,0.7011,0.5016,0.5769,0.3512,0.8357,0.8493
ALPHA-58-346,23,Male,The Ambitious Entrepreneur,51.8680,0.2612,0.7497,0.2636,0.7734,0.5555,0.4140,0.2600,0.7818,0.5860,0.6003
ALPHA-31-954,58,Male,The Stoic Engineer,60.4821,0.3226,0.4606,0.5329,0.4095,0.7786,0.6817,0.5945,0.9562,0.3507,0.2682
ALPHA-03-809,37,Male,The Stoic Engineer,66.1308,0.6168,0.3358,0.6145,0.1377,0.6222,0.8564,0.8781,0.7696,0.1379,0.2647
ALPHA-83-247,32,Male,The Idealistic Activist,63.8718,0.7648,0.7840,0.9205,0.2372,0.6577,0.3050,0.2703,0.7437,0.8472,0.6833
ALPHA-74-887,31,Female,The Disillusioned Artist,55.3222,0.4589,0.5969,0.7677,0.5431,0.8294,0.3307,0.2321,0.5067,0.2745,0.7332
ALPHA-02-260,33,Male,The Community Builder,80.3765,0.8656,0.8163,0.9023,0.2130,0.1479,0.5659,0.7520,0.7656,0.9824,0.8296
ALPHA-96-903,50,Male,The Cautious Observer,50.5431,0.2468,0.7654,0.2001,0.6544,0.7389,0.6975,0.8798,0.5729,0.3269,0.3121
ALPHA-36-266,43,Female,The Cautious Observer,66.5142,0.3976,0.8275,0.5237,0.6641,0.1087,0.8094,0.8114,0.8105,0.1476,0.2270
ALPHA-55-484,76,Male,The Cautious Observer,69.1775,0.4687,0.7965,0.3992,0.3813,0.6322,0.6003,0.8500,0.6940,0.3528,0.7586
ALPHA-40-367,27,Female,The Stoic Engineer,69.5753,0.3736,0.3692,0.8170,0.5735,0.7824,0.9446,0.7518,0.7737,0.2018,0.2756
ALPHA-10-022,72,Male,The Disillusioned Artist,44.7436,0.3474,0.7589,0.4580,0.6831,0.7351,0.1673,0.2036,0.7426,0.3604,0.5264
ALPHA-14-917,35,Male,The Disillusioned Artist,58.3616,0.2144,0.5508,0.7491,0.4930,0.7292,0.1191,0.3124,0.8527,0.5934,0.8357
ALPHA-40-426,33,Female,The Community Builder,71.0229,0.8132,0.4894,0.8491,0.5598,0.6482,0.4624,0.6362,0.5931,0.9163,0.7981
ALPHA-50-836,57,Male,The Stoic Engineer,79.7999,0.6603,0.4751,0.7284,0.6586,0.9177,0.9179,0.5129,0.9745,0.2832,0.8851
ALPHA-24-063,39,Female,The Stoic Engineer,72.7968,0.3348,0.2347,0.5604,0.7224,0.8716,0.9391,0.8163,0.8008,0.3154,0.8837
ALPHA-87-870,54,Female,The Ambitious Entrepreneur,59.7967,0.5191,0.3088,0.4144,0.8340,0.2876,0.6945,0.3062,0.6359,0.7732,0.8068
ALPHA-23-840,47,Male,The Disillusioned Artist,48.6932,0.2394,0.5500,0.7388,0.1579,0.8262,0.3648,0.3451,0.6964,0.3238,0.3691
ALPHA-71-461,30,Female,The Stoic Engineer,68.9243,0.4034,0.2493,0.4460,0.1188,0.6594,0.7435,0.6503,0.9841,0.1098,0.7009
ALPHA-00-911,49,Male,The Idealistic Activist,52.8417,0.5114,0.1916,0.7296,0.2147,0.7072,0.1498,0.3837,0.7601,0.8887,0.2061
ALPHA-05-375,46,Female,The Idealistic Activist,54.7900,0.5115,0.8015,0.8614,0.2111,0.8733,0.1693,0.3404,0.7244,0.7432,0.3454
ALPHA-92-265,62,Male,The Cautious Observer,53.6413,0.3370,0.7238,0.4755,0.6080,0.2902,0.6291,0.9321,0.6204,0.3191,0.1204
ALPHA-90-460,33,Female,The Ambitious Entrepreneur,53.2924,0.7834,0.5441,0.1433,0.8069,0.7789,0.4307,0.2370,0.8893,0.6387,0.6185
ALPHA-71-420,30,Female,The Idealistic Activist,60.3782,0.8712,0.6012,0.7291,0.7543,0.3103,0.2408,0.3182,0.6254,0.6175,0.5510
ALPHA-77-575,85,Male,The Idealistic Activist,50.7183,0.6437,0.7678,0.7835,0.8657,0.3646,0.2423,0.4386,0.3579,0.7364,0.2000
ALPHA-56-629,24,Male,The Disillusioned Artist,52.5586,0.3030,0.6790,0.4873,0.3482,0.7101,0.1839,0.5164,0.7078,0.3069,0.8663
ALPHA-49-271,30,Male,The Ambitious Entrepreneur,64.5692,0.5278,0.1567,0.8834,0.9136,0.4835,0.3422,0.1192,0.6288,0.8887,0.8775
ALPHA-68-381,46,Female,The Ambitious Entrepreneur,53.9842,0.4756,0.6662,0.4577,0.8500,0.8341,0.6748,0.1101,0.8553,0.6757,0.5077
ALPHA-59-503,22,Female,The Community Builder,73.9123,0.8328,0.1904,0.8097,0.5932,0.6007,0.5959,0.7206,0.4688,0.7799,0.8185
ALPHA-95-184,51,Male,The Disillusioned Artist,56.2441,0.2791,0.5126,0.7595,0.1986,0.9533,0.2388,0.4948,0.4649,0.5336,0.5583
ALPHA-79-791,32,Male,The Cautious Observer,61.7106,0.3789,0.8474,0.5300,0.5913,0.3771,0.8628,0.7735,0.8425,0.3252,0.5465
ALPHA-26-024,43,Female,The Community Builder,65.4982,0.8756,0.8987,0.8927,0.2190,0.5028,0.5625,0.2165,0.1915,0.7395,0.7615
ALPHA-21-464,59,Female,The Community Builder,74.3694,0.7773,0.4070,0.8089,0.6089,0.5601,0.7878,0.4977,0.2426,0.8370,0.5034
ALPHA-03-461,35,Male,The Stoic Engineer,54.3570,0.5573,0.2505,0.2450,0.5559,0.8122,0.8561,0.5279,0.8766,0.1442,0.3619
ALPHA-50-710,46,Female,The Idealistic Activist,48.2278,0.5524,0.6952,0.9006,0.5794,0.2670,0.1008,0.2334,0.5997,0.6533,0.1210
ALPHA-10-392,73,Female,The Disillusioned Artist,48.2883,0.1750,0.6649,0.7426,0.3629,0.7320,0.1195,0.4782,0.5903,0.3812,0.4933
ALPHA-96-077,50,Male,The Community Builder,67.5101,0.7243,0.8273,0.9161,0.8430,0.8431,0.4784,0.1483,0.4426,0.8078,0.5811
ALPHA-89-143,35,Male,The Community Builder,72.3628,0.8187,0.2976,0.9619,0.7051,0.7855,0.7321,0.1500,0.7856,0.7158,0.6111
ALPHA-78-899,70,Female,The Cautious Observer,57.2947,0.3655,0.7761,0.3316,0.7395,0.6186,0.6949,0.7369,0.8709,0.3582,0.3843
ALPHA-14-221,28,Male,The Disillusioned Artist,46.3596,0.3946,0.8144,0.4061,0.3243,0.8152,0.1268,0.2836,0.7050,0.2562,0.8608
ALPHA-93-209,39,Male,The Ambitious Entrepreneur,47.6754,0.4744,0.1969,0.3278,0.8584,0.7261,0.6893,0.2836,0.6982,0.7750,0.1777
ALPHA-99-911,52,Male,The Stoic Engineer,60.6823,0.6914,0.3308,0.1322,0.1647,0.7085,0.7904,0.8690,0.7070,0.2293,0.3701
ALPHA-85-536,37,Male,The Stoic Engineer,79.0705,0.5432,0.4363,0.7270,0.5884,0.6903,0.8579,0.8637,0.8212,0.1856,0.7322
ALPHA-04-775,39,Male,The Disillusioned Artist,52.2151,0.1343,0.8781,0.5701,0.4614,0.9463,0.3417,0.3341,0.7633,0.2140,0.5939
ALPHA-35-565,18,Female,The Cautious Observer,57.5853,0.2089,0.6171,0.1224,0.4543,0.6840,0.8972,0.7441,0.6016,0.2415,0.4708
ALPHA-53-211,41,Male,The Community Builder,73.8806,0.8309,0.3079,0.9338,0.1441,0.5897,0.5306,0.7399,0.4374,0.8302,0.5447
ALPHA-73-389,43,Female,The Community Builder,72.9116,0.8490,0.7384,0.9398,0.8944,0.7945,0.6695,0.4219,0.6923,0.8438,0.8280
ALPHA-16-516,62,Female,The Community Builder,65.7541,0.6549,0.7748,0.9304,0.8694,0.4077,0.7605,0.3875,0.1579,0.8243,0.5655
ALPHA-64-518,32,Male,The Stoic Engineer,70.6007,0.5372,0.4594,0.5064,0.2428,0.7380,0.9357,0.6222,0.8081,0.1130,0.5359
ALPHA-84-093,41,Female,The Cautious Observer,72.8304,0.3859,0.6227,0.6680,0.4374,0.4953,0.7412,0.8351,0.3930,0.3572,0.6112
ALPHA-09-069,16,Male,The Community Builder,76.8473,0.7244,0.4404,0.7798,0.6892,0.6258,0.6616,0.6597,0.7959,0.8712,0.7305
ALPHA-75-174,34,Male,The Disillusioned Artist,48.2903,0.1531,0.7455,0.5307,0.8398,0.9084,0.2908,0.4595,0.5478,0.5442,0.7443
ALPHA-19-845,47,Female,The Idealistic Activist,69.5746,0.7927,0.8713,0.9240,0.4585,0.1954,0.3977,0.4886,0.1804,0.7073,0.4905
ALPHA-52-747,63,Male,The Disillusioned Artist,48.1625,0.1055,0.5811,0.4036,0.6927,0.9876,0.3956,0.5720,0.2838,0.2050,0.6828
ALPHA-03-072,45,Female,The Stoic Engineer,57.6353,0.5981,0.4796,0.2858,0.5832,0.6222,0.9273,0.7276,0.7669,0.1746,0.1745
ALPHA-15-638,16,Male,The Ambitious Entrepreneur,67.1107,0.8488,0.7832,0.8132,0.9816,0.4522,0.6624,0.1353,0.8468,0.6729,0.5147
ALPHA-91-125,55,Female,The Idealistic Activist,53.9603,0.5002,0.3396,0.7944,0.8474,0.6670,0.4859,0.2467,0.2873,0.8767,0.1225
ALPHA-18-899,38,Female,The Cautious Observer,68.9838,0.3356,0.8364,0.8173,0.8083,0.5427,0.6854,0.7080,0.3017,0.3948,0.6299
ALPHA-13-327,36,Female,The Stoic Engineer,71.6427,0.4428,0.2329,0.5480,0.2463,0.7878,0.7495,0.8355,0.9092,0.1872,0.7493
ALPHA-26-916,36,Female,The Disillusioned Artist,47.8223,0.4999,0.8063,0.5730,0.3357,0.9691,0.3120,0.3576,0.2310,0.2167,0.1672
ALPHA-78-560,24,Female,The Cautious Observer,61.1718,0.2089,0.6824,0.8176,0.6531,0.6557,0.8778,0.7178,0.1080,0.1481,0.2335
ALPHA-81-718,36,Male,The Ambitious Entrepreneur,59.7906,0.7771,0.1953,0.5727,0.8231,0.8585,0.6702,0.2023,0.9254,0.6654,0.4127
ALPHA-44-844,51,Female,The Idealistic Activist,67.3723,0.8678,0.8524,0.9790,0.5050,0.4624,0.1047,0.4181,0.6591,0.7711,0.6295
ALPHA-77-836,36,Female,The Idealistic Activist,70.0913,0.8054,0.5123,0.7331,0.6837,0.4695,0.3295,0.4831,0.3801,0.7695,0.8400
ALPHA-27-022,46,Female,The Stoic Engineer,50.8384,0.5363,0.3070,0.1935,0.6393,0.7698,0.6326,0.5436,0.9480,0.3431,0.4500
ALPHA-52-641,18,Male,The Disillusioned Artist,41.0776,0.1639,0.7119,0.4647,0.5668,0.9769,0.1123,0.2765,0.5432,0.2459,0.7000
ALPHA-53-423,32,Male,The Disillusioned Artist,47.2817,0.1423,0.8210,0.7780,0.3322,0.7708,0.1998,0.5762,0.8052,0.5939,0.2957
ALPHA-21-140,73,Male,The Community Builder,81.0480,0.8896,0.2498,0.9496,0.4456,0.5720,0.7224,0.6446,0.6604,0.9708,0.8707
ALPHA-03-698,39,Male,The Disillusioned Artist,45.7599,0.4141,0.5024,0.4166,0.4531,0.9678,0.1896,0.3011,0.5095,0.5872,0.6689
ALPHA-61-139,50,Female,The Ambitious Entrepreneur,61.3583,0.5122,0.3672,0.6708,0.9550,0.8506,0.3818,0.2480,0.7422,0.6233,0.8923
ALPHA-60-124,25,Female,The Cautious Observer,58.0719,0.3412,0.6050,0.1522,0.1841,0.3602,0.6951,0.9844,0.4962,0.3157,0.4240
ALPHA-44-670,28,Male,The Community Builder,77.0984,0.7811,0.6238,0.8494,0.7519,0.8756,0.4385,0.7524,0.7416,0.8473,0.6659
ALPHA-53-886,44,Female,The Idealistic Activist,61.1307,0.5983,0.6996,0.8479,0.5125,0.2791,0.2342,0.4092,0.2320,0.7461,0.6813
ALPHA-53-849,24,Male,The Stoic Engineer,70.4835,0.5317,0.2117,0.7669,0.4503,0.7685,0.8282,0.6318,0.7219,0.3279,0.8431
ALPHA-96-870,27,Male,The Disillusioned Artist,55.1784,0.4482,0.6284,0.5612,0.3432,0.7416,0.3545,0.4347,0.1309,0.4837,0.8268
ALPHA-25-323,51,Female,The Community Builder,69.4804,0.7287,0.1144,0.9691,0.1710,0.7022,0.7797,0.4600,0.1069,0.8304,0.5614
ALPHA-49-453,40,Female,The Ambitious Entrepreneur,39.8048,0.7509,0.2197,0.1160,0.8778,0.4920,0.3770,0.1135,0.7152,0.7592,0.1555
ALPHA-60-426,40,Female,The Cautious Observer,72.5589,0.3115,0.8889,0.6247,0.4970,0.7238,0.8466,0.9210,0.4679,0.1071,0.6635
ALPHA-21-901,23,Male,The Cautious Observer,52.5135,0.3749,0.7326,0.2128,0.7970,0.8062,0.6363,0.8107,0.1571,0.2077,0.2719
ALPHA-80-547,35,Female,The Stoic Engineer,58.2685,0.5680,0.2387,0.3964,0.8820,0.7758,0.7751,0.6514,0.7367,0.2571,0.3525
ALPHA-80-875,39,Male,The Idealistic Activist,64.3603,0.8992,0.2861,0.9687,0.1183,0.2753,0.2964,0.4850,0.8950,0.6388,0.1769
ALPHA-57-245,20,Female,The Disillusioned Artist,51.8103,0.2949,0.8249,0.4962,0.7440,0.7937,0.1024,0.3046,0.4566,0.3839,0.7071
ALPHA-78-913,36,Female,The Disillusioned Artist,42.7252,0.2208,0.5691,0.7087,0.4870,0.7189,0.1294,0.3719,0.5639,0.4488,0.2961
ALPHA-63-315,47,Male,The Idealistic Activist,53.3278,0.8674,0.5039,0.7051,0.8950,0.2217,0.3008,0.4395,0.2570,0.7066,0.2195
ALPHA-19-900,26,Male,The Disillusioned Artist,47.3377,0.2680,0.5088,0.4394,0.1898,0.7677,0.3448,0.3830,0.8498,0.5666,0.6539
ALPHA-53-449,20,Female,The Disillusioned Artist,56.1588,0.1349,0.5148,0.5978,0.1771,0.9458,0.1181,0.4658,0.2896,0.4569,0.7639
ALPHA-96-038,35,Female,The Stoic Engineer,61.9575,0.4809,0.4551,0.8125,0.7255,0.6008,0.9215,0.6898,0.9123,0.2959,0.1088
ALPHA-39-787,41,Female,The Stoic Engineer,52.0419,0.5130,0.2565,0.1909,0.1445,0.7286,0.7316,0.6240,0.8470,0.1962,0.2611
ALPHA-81-164,22,Male,The Stoic Engineer,66.7198,0.5157,0.4621,0.8293,0.1040,0.7847,0.7321,0.5583,0.9741,0.2185,0.4611
ALPHA-24-838,41,Female,The Stoic Engineer,53.6516,0.3957,0.4239,0.3292,0.4055,0.6631,0.6557,0.6653,0.7562,0.1113,0.3263
ALPHA-45-191,26,Male,The Disillusioned Artist,55.0988,0.4365,0.7359,0.6654,0.8014,0.9429,0.2973,0.4581,0.7199,0.4302,0.6996
ALPHA-78-666,58,Female,The Stoic Engineer,74.3857,0.5650,0.4021,0.3521,0.3624,0.8698,0.8201,0.8295,0.8260,0.2865,0.7772
ALPHA-87-171,32,Female,The Community Builder,68.0160,0.6730,0.4651,0.8133,0.1174,0.7156,0.6832,0.1711,0.6878,0.7447,0.6725
ALPHA-40-364,35,Female,The Disillusioned Artist,40.2340,0.2222,0.7293,0.7115,0.7545,0.7517,0.1198,0.4021,0.8309,0.3366,0.1611
ALPHA-32-951,67,Male,The Disillusioned Artist,49.0458,0.4371,0.5452,0.5515,0.4112,0.8353,0.2662,0.5076,0.6361,0.3779,0.4468
ALPHA-47-316,26,Male,The Ambitious Entrepreneur,69.6045,0.8566,0.3334,0.5028,0.7978,0.3258,0.6064,0.2325,0.8115,0.7069,0.8288
ALPHA-67-976,54,Female,The Cautious Observer,62.8832,0.2928,0.8786,0.6094,0.6026,0.8546,0.7379,0.9363,0.2682,0.1167,0.3124
ALPHA-04-524,28,Male,The Ambitious Entrepreneur,60.1842,0.6334,0.7919,0.3527,0.7344,0.8024,0.4416,0.3255,0.9337,0.6794,0.6829
ALPHA-15-687,44,Female,The Community Builder,70.5804,0.6553,0.6967,0.7260,0.4796,0.4720,0.6196,0.6285,0.2546,0.8508,0.6022
ALPHA-12-767,60,Male,The Stoic Engineer,67.7896,0.6131,0.3687,0.8701,0.2173,0.8195,0.7782,0.6121,0.8839,0.2388,0.3624
ALPHA-96-724,16,Male,The Disillusioned Artist,53.9020,0.1834,0.8992,0.7808,0.1839,0.9643,0.3034,0.5387,0.8837,0.2600,0.3725
ALPHA-11-981,53,Male,The Idealistic Activist,54.6489,0.5951,0.4298,0.9455,0.2829,0.8603,0.4175,0.2076,0.3774,0.7089,0.4194
ALPHA-22-235,37,Male,The Ambitious Entrepreneur,48.6899,0.6524,0.1090,0.4306,0.8561,0.7609,0.6679,0.1564,0.6340,0.7944,0.1873
ALPHA-51-981,81,Male,The Cautious Observer,66.4463,0.4717,0.6739,0.5324,0.2785,0.4784,0.6311,0.7488,0.3085,0.1619,0.8819
ALPHA-99-817,65,Male,The Disillusioned Artist,43.3089,0.2251,0.6342,0.4947,0.4991,0.8899,0.2580,0.4934,0.4397,0.3113,0.1153
ALPHA-89-522,42,Female,The Idealistic Activist,62.5126,0.7432,0.1568,0.7153,0.7266,0.1745,0.1373,0.3859,0.7633,0.9047,0.7756
ALPHA-87-702,59,Male,The Idealistic Activist,70.6160,0.8269,0.6469,0.7709,0.2386,0.7145,0.3677,0.4428,0.5615,0.9334,0.8633
ALPHA-81-497,36,Male,The Cautious Observer,70.2968,0.2204,0.6352,0.5877,0.3383,0.4655,0.7130,0.7930,0.3203,0.1289,0.7099
ALPHA-40-942,63,Male,The Community Builder,66.4052,0.8522,0.5832,0.7875,0.4649,0.2474,0.6154,0.4118,0.1516,0.7730,0.7209
ALPHA-70-092,16,Female,The Stoic Engineer,63.8829,0.6132,0.3666,0.8981,0.2387,0.9479,0.6375,0.6840,0.7573,0.3948,0.2332
ALPHA-15-540,31,Female,The Cautious Observer,60.0572,0.3769,0.7547,0.6073,0.2548,0.6952,0.8134,0.7178,0.4621,0.3505,0.4021
ALPHA-43-956,42,Male,The Stoic Engineer,52.4132,0.3956,0.4006,0.3466,0.2981,0.7858,0.7474,0.6978,0.8959,0.3159,0.1050
ALPHA-19-511,39,Male,The Ambitious Entrepreneur,65.9332,0.8206,0.6291,0.4902,0.8068,0.7499,0.4437,0.1924,0.7478,0.5587,0.8767
